Dog_1_interictal_segment_0064.mat,Dog,Dog_1,interictal,interictal,64,600,5000,24,6
Dog_1_interictal_segment_0054.mat,Dog,Dog_1,interictal,interictal,54,600,5000,24,1
Dog_1_interictal_segment_0055.mat,Dog,Dog_1,interictal,interictal,55,600,5000,24,1
Dog_1_interictal_segment_0069.mat,Dog,Dog_1,interictal,interictal,69,600,5000,24,5
Dog_1_interictal_segment_0070.mat,Dog,Dog_1,interictal,interictal,70,600,5000,24,5
Dog_1_interictal_segment_0069.mat,Dog,Dog_1,interictal,interictal,69,600,5000,24,5
Dog_1_interictal_segment_0070.mat,Dog,Dog_1,interictal,interictal,70,600,5000,24,5
Dog_1_interictal_segment_0071.mat,Dog,Dog_1,interictal,interictal,71,600,5000,24,5
Dog_1_interictal_segment_0072.mat,Dog,Dog_1,interictal,interictal,72,600,5000,24,5
Dog_1_interictal_segment_0073.mat,Dog,Dog_1,interictal,interictal,73,600,5000,24,6
Dog_1_interictal_segment_0074.mat,Dog,Dog_1,interictal,interictal,74,600,5000,24,6
Dog_1_interictal_segment_0077.mat,Dog,Dog_1,interictal,interictal,77,600,5000,24,5
Dog_1_interictal_segment_0078.mat,Dog,Dog_1,interictal,interictal,78,600,5000,24,5
Dog_1_interictal_segment_0077.mat,Dog,Dog_1,interictal,interictal,77,600,5000,24,5
Dog_1_interictal_segment_0078.mat,Dog,Dog_1,interictal,interictal,78,600,5000,24,5
Dog_1_interictal_segment_0079.mat,Dog,Dog_1,interictal,interictal,79,600,5000,24,5
Dog_1_interictal_segment_0080.mat,Dog,Dog_1,interictal,interictal,80,600,5000,24,5
Dog_1_interictal_segment_0081.mat,Dog,Dog_1,interictal,interictal,81,600,5000,24,5
Dog_1_interictal_segment_0082.mat,Dog,Dog_1,interictal,interictal,82,600,5000,24,5
Dog_1_interictal_segment_0056.mat,Dog,Dog_1,interictal,interictal,56,600,5000,24,1
Dog_1_interictal_segment_0099.mat,Dog,Dog_1,interictal,interictal,99,600,5000,24,1
Dog_1_interictal_segment_0091.mat,Dog,Dog_1,interictal,interictal,91,600,5000,24,6
Dog_1_interictal_segment_0086.mat,Dog,Dog_1,interictal,interictal,86,600,5000,24,6
Dog_1_interictal_segment_0087.mat,Dog,Dog_1,interictal,interictal,87,600,5000,24,6
Dog_1_interictal_segment_0088.mat,Dog,Dog_1,interictal,interictal,88,600,5000,24,6
Dog_1_interictal_segment_0079.mat,Dog,Dog_1,interictal,interictal,79,600,5000,24,5
Dog_1_interictal_segment_0080.mat,Dog,Dog_1,interictal,interictal,80,600,5000,24,5
Dog_1_interictal_segment_0091.mat,Dog,Dog_1,interictal,interictal,91,600,5000,24,6
Dog_1_interictal_segment_0092.mat,Dog,Dog_1,interictal,interictal,92,600,5000,24,6
Dog_1_interictal_segment_0097.mat,Dog,Dog_1,interictal,interictal,97,600,5000,24,5
Dog_1_interictal_segment_0098.mat,Dog,Dog_1,interictal,interictal,98,600,5000,24,5
Dog_1_interictal_segment_0095.mat,Dog,Dog_1,interictal,interictal,95,600,5000,24,5
Dog_1_interictal_segment_0096.mat,Dog,Dog_1,interictal,interictal,96,600,5000,24,5
Dog_1_interictal_segment_0097.mat,Dog,Dog_1,interictal,interictal,97,600,5000,24,5
Dog_1_interictal_segment_0098.mat,Dog,Dog_1,interictal,interictal,98,600,5000,24,5
Dog_1_interictal_segment_0099.mat,Dog,Dog_1,interictal,interictal,99,600,5000,24,1
Dog_1_interictal_segment_0100.mat,Dog,Dog_1,interictal,interictal,100,600,5000,24,1
Dog_1_interictal_segment_0105.mat,Dog,Dog_1,interictal,interictal,105,600,5000,24,5
Dog_1_interictal_segment_0106.mat,Dog,Dog_1,interictal,interictal,106,600,5000,24,5
Dog_1_interictal_segment_0117.mat,Dog,Dog_1,interictal,interictal,117,600,5000,24,5
Dog_1_interictal_segment_0118.mat,Dog,Dog_1,interictal,interictal,118,600,5000,24,5
Dog_1_interictal_segment_0105.mat,Dog,Dog_1,interictal,interictal,105,600,5000,24,5
Dog_1_interictal_segment_0106.mat,Dog,Dog_1,interictal,interictal,106,600,5000,24,5
Dog_1_interictal_segment_0107.mat,Dog,Dog_1,interictal,interictal,107,600,5000,24,6
Dog_1_interictal_segment_0115.mat,Dog,Dog_1,interictal,interictal,115,600,5000,24,6
Dog_1_interictal_segment_0100.mat,Dog,Dog_1,interictal,interictal,100,600,5000,24,1
Dog_1_interictal_segment_0125.mat,Dog,Dog_1,interictal,interictal,125,600,5000,24,1
Dog_1_interictal_segment_0126.mat,Dog,Dog_1,interictal,interictal,126,600,5000,24,1
Dog_1_interictal_segment_0112.mat,Dog,Dog_1,interictal,interictal,112,600,5000,24,1
Dog_1_interictal_segment_0113.mat,Dog,Dog_1,interictal,interictal,113,600,5000,24,5
Dog_1_interictal_segment_0114.mat,Dog,Dog_1,interictal,interictal,114,600,5000,24,5
Dog_1_interictal_segment_0115.mat,Dog,Dog_1,interictal,interictal,115,600,5000,24,6
Dog_1_interictal_segment_0116.mat,Dog,Dog_1,interictal,interictal,116,600,5000,24,6
Dog_1_interictal_segment_0117.mat,Dog,Dog_1,interictal,interictal,117,600,5000,24,5
Dog_1_interictal_segment_0118.mat,Dog,Dog_1,interictal,interictal,118,600,5000,24,5
Dog_1_interictal_segment_0119.mat,Dog,Dog_1,interictal,interictal,119,600,5000,24,5
Dog_1_interictal_segment_0120.mat,Dog,Dog_1,interictal,interictal,120,600,5000,24,5
Dog_1_interictal_segment_0121.mat,Dog,Dog_1,interictal,interictal,121,600,5000,24,6
Dog_1_interictal_segment_0122.mat,Dog,Dog_1,interictal,interictal,122,600,5000,24,6
Dog_1_interictal_segment_0129.mat,Dog,Dog_1,interictal,interictal,129,600,5000,24,5
Dog_1_interictal_segment_0130.mat,Dog,Dog_1,interictal,interictal,130,600,5000,24,5
Dog_1_interictal_segment_0125.mat,Dog,Dog_1,interictal,interictal,125,600,5000,24,1
Dog_1_interictal_segment_0126.mat,Dog,Dog_1,interictal,interictal,126,600,5000,24,1
Dog_1_interictal_segment_0112.mat,Dog,Dog_1,interictal,interictal,112,600,5000,24,1
Dog_1_interictal_segment_0155.mat,Dog,Dog_1,interictal,interictal,155,600,5000,24,1
Dog_1_interictal_segment_0129.mat,Dog,Dog_1,interictal,interictal,129,600,5000,24,5
Dog_1_interictal_segment_0130.mat,Dog,Dog_1,interictal,interictal,130,600,5000,24,5
Dog_1_interictal_segment_0131.mat,Dog,Dog_1,interictal,interictal,131,600,5000,24,6
Dog_1_interictal_segment_0132.mat,Dog,Dog_1,interictal,interictal,132,600,5000,24,6
Dog_1_interictal_segment_0119.mat,Dog,Dog_1,interictal,interictal,119,600,5000,24,5
Dog_1_interictal_segment_0120.mat,Dog,Dog_1,interictal,interictal,120,600,5000,24,5
Dog_1_interictal_segment_0147.mat,Dog,Dog_1,interictal,interictal,147,600,5000,24,5
Dog_1_interictal_segment_0148.mat,Dog,Dog_1,interictal,interictal,148,600,5000,24,5
Dog_1_interictal_segment_0137.mat,Dog,Dog_1,interictal,interictal,137,600,5000,24,6
Dog_1_interictal_segment_0138.mat,Dog,Dog_1,interictal,interictal,138,600,5000,24,6
Dog_1_interictal_segment_0139.mat,Dog,Dog_1,interictal,interictal,139,600,5000,24,5
Dog_1_interictal_segment_0140.mat,Dog,Dog_1,interictal,interictal,140,600,5000,24,5
Dog_1_interictal_segment_0141.mat,Dog,Dog_1,interictal,interictal,141,600,5000,24,5
Dog_1_interictal_segment_0142.mat,Dog,Dog_1,interictal,interictal,142,600,5000,24,5
Dog_1_interictal_segment_0143.mat,Dog,Dog_1,interictal,interictal,143,600,5000,24,5
Dog_1_interictal_segment_0144.mat,Dog,Dog_1,interictal,interictal,144,600,5000,24,5
Dog_1_interictal_segment_0149.mat,Dog,Dog_1,interictal,interictal,149,600,5000,24,6
Dog_1_interictal_segment_0150.mat,Dog,Dog_1,interictal,interictal,150,600,5000,24,6
Dog_1_interictal_segment_0147.mat,Dog,Dog_1,interictal,interictal,147,600,5000,24,5
Dog_1_interictal_segment_0148.mat,Dog,Dog_1,interictal,interictal,148,600,5000,24,5
Dog_1_interictal_segment_0149.mat,Dog,Dog_1,interictal,interictal,149,600,5000,24,6
Dog_1_interictal_segment_0150.mat,Dog,Dog_1,interictal,interictal,150,600,5000,24,6
Dog_1_interictal_segment_0151.mat,Dog,Dog_1,interictal,interictal,151,600,5000,24,6
Dog_1_interictal_segment_0152.mat,Dog,Dog_1,interictal,interictal,152,600,5000,24,6
Dog_1_interictal_segment_0153.mat,Dog,Dog_1,interictal,interictal,153,600,5000,24,5
Dog_1_interictal_segment_0154.mat,Dog,Dog_1,interictal,interictal,154,600,5000,24,5
Dog_1_interictal_segment_0155.mat,Dog,Dog_1,interictal,interictal,155,600,5000,24,1
Dog_1_interictal_segment_0156.mat,Dog,Dog_1,interictal,interictal,156,600,5000,24,1
Dog_1_interictal_segment_0161.mat,Dog,Dog_1,interictal,interictal,161,600,5000,24,5
Dog_1_interictal_segment_0162.mat,Dog,Dog_1,interictal,interictal,162,600,5000,24,5
Dog_1_interictal_segment_0173.mat,Dog,Dog_1,interictal,interictal,173,600,5000,24,5
Dog_1_interictal_segment_0174.mat,Dog,Dog_1,interictal,interictal,174,600,5000,24,5
Dog_1_interictal_segment_0161.mat,Dog,Dog_1,interictal,interictal,161,600,5000,24,5
Dog_1_interictal_segment_0162.mat,Dog,Dog_1,interictal,interictal,162,600,5000,24,5
Dog_1_interictal_segment_0151.mat,Dog,Dog_1,interictal,interictal,151,600,5000,24,6
Dog_1_interictal_segment_0164.mat,Dog,Dog_1,interictal,interictal,164,600,5000,24,6
Dog_1_interictal_segment_0165.mat,Dog,Dog_1,interictal,interictal,165,600,5000,24,5
Dog_1_interictal_segment_0166.mat,Dog,Dog_1,interictal,interictal,166,600,5000,24,5
Dog_1_interictal_segment_0167.mat,Dog,Dog_1,interictal,interictal,167,600,5000,24,5
Dog_1_interictal_segment_0168.mat,Dog,Dog_1,interictal,interictal,168,600,5000,24,5
Dog_1_interictal_segment_0169.mat,Dog,Dog_1,interictal,interictal,169,600,5000,24,5
Dog_1_interictal_segment_0167.mat,Dog,Dog_1,interictal,interictal,167,600,5000,24,5
Dog_1_interictal_segment_0156.mat,Dog,Dog_1,interictal,interictal,156,600,5000,24,1
Dog_1_interictal_segment_0181.mat,Dog,Dog_1,interictal,interictal,181,600,5000,24,1
Dog_1_interictal_segment_0173.mat,Dog,Dog_1,interictal,interictal,173,600,5000,24,5
Dog_1_interictal_segment_0174.mat,Dog,Dog_1,interictal,interictal,174,600,5000,24,5
Dog_1_interictal_segment_0175.mat,Dog,Dog_1,interictal,interictal,175,600,5000,24,5
Dog_1_interictal_segment_0188.mat,Dog,Dog_1,interictal,interictal,188,600,5000,24,5
Dog_1_interictal_segment_0177.mat,Dog,Dog_1,interictal,interictal,177,600,5000,24,6
Dog_1_interictal_segment_0178.mat,Dog,Dog_1,interictal,interictal,178,600,5000,24,6
Dog_1_interictal_segment_0178.mat,Dog,Dog_1,interictal,interictal,178,600,5000,24,6
Dog_1_interictal_segment_0180.mat,Dog,Dog_1,interictal,interictal,180,600,5000,24,6
Dog_1_interictal_segment_0181.mat,Dog,Dog_1,interictal,interictal,181,600,5000,24,1
Dog_1_interictal_segment_0195.mat,Dog,Dog_1,interictal,interictal,195,600,5000,24,1
Dog_1_interictal_segment_0196.mat,Dog,Dog_1,interictal,interictal,196,600,5000,24,1
Dog_1_interictal_segment_0213.mat,Dog,Dog_1,interictal,interictal,213,600,5000,24,1
Dog_1_interictal_segment_0168.mat,Dog,Dog_1,interictal,interictal,168,600,5000,24,5
Dog_1_interictal_segment_0186.mat,Dog,Dog_1,interictal,interictal,186,600,5000,24,5
Dog_1_interictal_segment_0175.mat,Dog,Dog_1,interictal,interictal,175,600,5000,24,5
Dog_1_interictal_segment_0188.mat,Dog,Dog_1,interictal,interictal,188,600,5000,24,5
Dog_1_interictal_segment_0197.mat,Dog,Dog_1,interictal,interictal,197,600,5000,24,6
Dog_1_interictal_segment_0198.mat,Dog,Dog_1,interictal,interictal,198,600,5000,24,6
Dog_1_interictal_segment_0199.mat,Dog,Dog_1,interictal,interictal,199,600,5000,24,6
Dog_1_interictal_segment_0200.mat,Dog,Dog_1,interictal,interictal,200,600,5000,24,6
Dog_1_interictal_segment_0193.mat,Dog,Dog_1,interictal,interictal,193,600,5000,24,5
Dog_1_interictal_segment_0194.mat,Dog,Dog_1,interictal,interictal,194,600,5000,24,5
Dog_1_interictal_segment_0195.mat,Dog,Dog_1,interictal,interictal,195,600,5000,24,1
Dog_1_interictal_segment_0196.mat,Dog,Dog_1,interictal,interictal,196,600,5000,24,1
Dog_1_interictal_segment_0197.mat,Dog,Dog_1,interictal,interictal,197,600,5000,24,6
Dog_1_interictal_segment_0198.mat,Dog,Dog_1,interictal,interictal,198,600,5000,24,6
Dog_1_interictal_segment_0199.mat,Dog,Dog_1,interictal,interictal,199,600,5000,24,6
Dog_1_interictal_segment_0200.mat,Dog,Dog_1,interictal,interictal,200,600,5000,24,6
Dog_1_interictal_segment_0194.mat,Dog,Dog_1,interictal,interictal,194,600,5000,24,5
Dog_1_interictal_segment_0209.mat,Dog,Dog_1,interictal,interictal,209,600,5000,24,5
Dog_1_interictal_segment_0205.mat,Dog,Dog_1,interictal,interictal,205,600,5000,24,5
Dog_1_interictal_segment_0206.mat,Dog,Dog_1,interictal,interictal,206,600,5000,24,5
Dog_1_interictal_segment_0205.mat,Dog,Dog_1,interictal,interictal,205,600,5000,24,5
Dog_1_interictal_segment_0206.mat,Dog,Dog_1,interictal,interictal,206,600,5000,24,5
Dog_1_interictal_segment_0207.mat,Dog,Dog_1,interictal,interictal,207,600,5000,24,5
Dog_1_interictal_segment_0208.mat,Dog,Dog_1,interictal,interictal,208,600,5000,24,5
Dog_1_interictal_segment_0209.mat,Dog,Dog_1,interictal,interictal,209,600,5000,24,5
Dog_1_interictal_segment_0210.mat,Dog,Dog_1,interictal,interictal,210,600,5000,24,5
Dog_1_interictal_segment_0210.mat,Dog,Dog_1,interictal,interictal,210,600,5000,24,5
Dog_1_interictal_segment_0221.mat,Dog,Dog_1,interictal,interictal,221,600,5000,24,5
Dog_1_interictal_segment_0213.mat,Dog,Dog_1,interictal,interictal,213,600,5000,24,1
Dog_1_interictal_segment_0214.mat,Dog,Dog_1,interictal,interictal,214,600,5000,24,1
Dog_1_interictal_segment_0215.mat,Dog,Dog_1,interictal,interictal,215,600,5000,24,1
Dog_1_interictal_segment_0231.mat,Dog,Dog_1,interictal,interictal,231,600,5000,24,1
Dog_1_interictal_segment_0207.mat,Dog,Dog_1,interictal,interictal,207,600,5000,24,5
Dog_1_interictal_segment_0208.mat,Dog,Dog_1,interictal,interictal,208,600,5000,24,5
Dog_1_interictal_segment_0225.mat,Dog,Dog_1,interictal,interictal,225,600,5000,24,6
Dog_1_interictal_segment_0226.mat,Dog,Dog_1,interictal,interictal,226,600,5000,24,6
Dog_1_interictal_segment_0221.mat,Dog,Dog_1,interictal,interictal,221,600,5000,24,5
Dog_1_interictal_segment_0222.mat,Dog,Dog_1,interictal,interictal,222,600,5000,24,5
Dog_1_interictal_segment_0223.mat,Dog,Dog_1,interictal,interictal,223,600,5000,24,5
Dog_1_interictal_segment_0224.mat,Dog,Dog_1,interictal,interictal,224,600,5000,24,5
Dog_1_interictal_segment_0225.mat,Dog,Dog_1,interictal,interictal,225,600,5000,24,6
Dog_1_interictal_segment_0226.mat,Dog,Dog_1,interictal,interictal,226,600,5000,24,6
Dog_1_interictal_segment_0222.mat,Dog,Dog_1,interictal,interictal,222,600,5000,24,5
Dog_1_interictal_segment_0223.mat,Dog,Dog_1,interictal,interictal,223,600,5000,24,5
Dog_1_interictal_segment_0214.mat,Dog,Dog_1,interictal,interictal,214,600,5000,24,1
Dog_1_interictal_segment_0215.mat,Dog,Dog_1,interictal,interictal,215,600,5000,24,1
Dog_1_interictal_segment_0231.mat,Dog,Dog_1,interictal,interictal,231,600,5000,24,1
Dog_1_interictal_segment_0232.mat,Dog,Dog_1,interictal,interictal,232,600,5000,24,1
Dog_1_interictal_segment_0235.mat,Dog,Dog_1,interictal,interictal,235,600,5000,24,5
Dog_1_interictal_segment_0236.mat,Dog,Dog_1,interictal,interictal,236,600,5000,24,5
Dog_1_interictal_segment_0235.mat,Dog,Dog_1,interictal,interictal,235,600,5000,24,5
Dog_1_interictal_segment_0236.mat,Dog,Dog_1,interictal,interictal,236,600,5000,24,5
Dog_1_interictal_segment_0241.mat,Dog,Dog_1,interictal,interictal,241,600,5000,24,6
Dog_1_interictal_segment_0242.mat,Dog,Dog_1,interictal,interictal,242,600,5000,24,6
Dog_1_interictal_segment_0253.mat,Dog,Dog_1,interictal,interictal,253,600,5000,24,6
Dog_1_interictal_segment_0240.mat,Dog,Dog_1,interictal,interictal,240,600,5000,24,6
Dog_1_interictal_segment_0241.mat,Dog,Dog_1,interictal,interictal,241,600,5000,24,6
Dog_1_interictal_segment_0242.mat,Dog,Dog_1,interictal,interictal,242,600,5000,24,6
Dog_1_interictal_segment_0224.mat,Dog,Dog_1,interictal,interictal,224,600,5000,24,5
Dog_1_interictal_segment_0251.mat,Dog,Dog_1,interictal,interictal,251,600,5000,24,5
Dog_1_interictal_segment_0249.mat,Dog,Dog_1,interictal,interictal,249,600,5000,24,5
Dog_1_interictal_segment_0250.mat,Dog,Dog_1,interictal,interictal,250,600,5000,24,5
Dog_1_interictal_segment_0259.mat,Dog,Dog_1,interictal,interictal,259,600,5000,24,5
Dog_1_interictal_segment_0260.mat,Dog,Dog_1,interictal,interictal,260,600,5000,24,5
Dog_1_interictal_segment_0249.mat,Dog,Dog_1,interictal,interictal,249,600,5000,24,5
Dog_1_interictal_segment_0250.mat,Dog,Dog_1,interictal,interictal,250,600,5000,24,5
Dog_1_interictal_segment_0251.mat,Dog,Dog_1,interictal,interictal,251,600,5000,24,5
Dog_1_interictal_segment_0252.mat,Dog,Dog_1,interictal,interictal,252,600,5000,24,5
Dog_1_interictal_segment_0253.mat,Dog,Dog_1,interictal,interictal,253,600,5000,24,6
Dog_1_interictal_segment_0254.mat,Dog,Dog_1,interictal,interictal,254,600,5000,24,6
Dog_1_interictal_segment_0255.mat,Dog,Dog_1,interictal,interictal,255,600,5000,24,6
Dog_1_interictal_segment_0256.mat,Dog,Dog_1,interictal,interictal,256,600,5000,24,6
Dog_1_interictal_segment_0252.mat,Dog,Dog_1,interictal,interictal,252,600,5000,24,5
Dog_1_interictal_segment_0265.mat,Dog,Dog_1,interictal,interictal,265,600,5000,24,5
Dog_1_interictal_segment_0259.mat,Dog,Dog_1,interictal,interictal,259,600,5000,24,5
Dog_1_interictal_segment_0260.mat,Dog,Dog_1,interictal,interictal,260,600,5000,24,5
Dog_1_interictal_segment_0232.mat,Dog,Dog_1,interictal,interictal,232,600,5000,24,1
Dog_1_interictal_segment_0273.mat,Dog,Dog_1,interictal,interictal,273,600,5000,24,1
Dog_1_interictal_segment_0274.mat,Dog,Dog_1,interictal,interictal,274,600,5000,24,1
Dog_1_interictal_segment_0299.mat,Dog,Dog_1,interictal,interictal,299,600,5000,24,1
Dog_1_interictal_segment_0265.mat,Dog,Dog_1,interictal,interictal,265,600,5000,24,5
Dog_1_interictal_segment_0266.mat,Dog,Dog_1,interictal,interictal,266,600,5000,24,5
Dog_1_interictal_segment_0255.mat,Dog,Dog_1,interictal,interictal,255,600,5000,24,6
Dog_1_interictal_segment_0256.mat,Dog,Dog_1,interictal,interictal,256,600,5000,24,6
Dog_1_interictal_segment_0266.mat,Dog,Dog_1,interictal,interictal,266,600,5000,24,5
Dog_1_interictal_segment_0281.mat,Dog,Dog_1,interictal,interictal,281,600,5000,24,5
Dog_1_interictal_segment_0271.mat,Dog,Dog_1,interictal,interictal,271,600,5000,24,5
Dog_1_interictal_segment_0272.mat,Dog,Dog_1,interictal,interictal,272,600,5000,24,5
Dog_1_interictal_segment_0273.mat,Dog,Dog_1,interictal,interictal,273,600,5000,24,1
Dog_1_interictal_segment_0274.mat,Dog,Dog_1,interictal,interictal,274,600,5000,24,1
Dog_1_interictal_segment_0277.mat,Dog,Dog_1,interictal,interictal,277,600,5000,24,5
Dog_1_interictal_segment_0278.mat,Dog,Dog_1,interictal,interictal,278,600,5000,24,5
Dog_1_interictal_segment_0277.mat,Dog,Dog_1,interictal,interictal,277,600,5000,24,5
Dog_1_interictal_segment_0278.mat,Dog,Dog_1,interictal,interictal,278,600,5000,24,5
Dog_1_interictal_segment_0279.mat,Dog,Dog_1,interictal,interictal,279,600,5000,24,5
Dog_1_interictal_segment_0280.mat,Dog,Dog_1,interictal,interictal,280,600,5000,24,5
Dog_1_interictal_segment_0281.mat,Dog,Dog_1,interictal,interictal,281,600,5000,24,5
Dog_1_interictal_segment_0282.mat,Dog,Dog_1,interictal,interictal,282,600,5000,24,5
Dog_1_interictal_segment_0285.mat,Dog,Dog_1,interictal,interictal,285,600,5000,24,6
Dog_1_interictal_segment_0286.mat,Dog,Dog_1,interictal,interictal,286,600,5000,24,6
Dog_1_interictal_segment_0285.mat,Dog,Dog_1,interictal,interictal,285,600,5000,24,6
Dog_1_interictal_segment_0286.mat,Dog,Dog_1,interictal,interictal,286,600,5000,24,6
Dog_1_interictal_segment_0287.mat,Dog,Dog_1,interictal,interictal,287,600,5000,24,6
Dog_1_interictal_segment_0288.mat,Dog,Dog_1,interictal,interictal,288,600,5000,24,6
Dog_1_interictal_segment_0279.mat,Dog,Dog_1,interictal,interictal,279,600,5000,24,5
Dog_1_interictal_segment_0280.mat,Dog,Dog_1,interictal,interictal,280,600,5000,24,5
Dog_1_interictal_segment_0291.mat,Dog,Dog_1,interictal,interictal,291,600,5000,24,5
